"pitch_type","pitch_id","game_date","start_speed","x0","z0","player_name","batter","pitcher","events","description","spin_dir","spin_rate","break_angle","break_length","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","px","pz","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs","tfs_zulu","catcher","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","hit_speed","hit_angle","effective_speed","release_spin_rate","release_extension","game_pk"
"FF",587,"2016-07-28","98.21     ","-1.712","5.334","Nolan Arenado","571448","570663","Pop Out","Foul","208.391   ","2467.332  ","39.0      ","3.0       ","6 ","Nolan Arenado pops out to shortstop Asdrubal Cabrera.  ","R ","R","R","NYM","COL","S",6,2,0,2,2016,"-5.6                  ","10.32               ","0.306","2.698               ",518614,542436,453568,2,9,"top","106.5900","152.9300","201659","2016-07-28T20:16:59Z","425784","483630","160728_161828","7.75","-143.344            ","-5.55","-11.59","34.48","-10.73","3.43","1.59","null","null","null","98.22","2511.00","6.36",448388
"FF",588,"2016-07-28","98.91     ","-1.659","5.045","Nolan Arenado","571448","570663","Pop Out","Foul","214.180   ","2232.009  ","34.6      ","3.5       ","12","Nolan Arenado pops out to shortstop Asdrubal Cabrera.  ","R ","R","R","NYM","COL","S",6,2,0,2,2016,"-5.96                 ","8.74                ","0.99","2.986               ",518614,542436,453568,2,9,"top","106.5900","152.9300","201737","2016-07-28T20:17:37Z","425784","483630","160728_161906","9.70","-143.832            ","-3.39","-12.43","34.52","-13.87","3.43","1.59","null","null","null","98.54","2619.00","6.32",448388
"FF",589,"2016-07-28","98.81     ","-1.737","5.232","Nolan Arenado","571448","570663","Pop Out","In play, out(s)","220.552   ","2371.418  ","41.2      ","3.9       ","2 ","Nolan Arenado pops out to shortstop Asdrubal Cabrera.  ","R ","R","R","NYM","COL","X",6,2,0,2,2016,"-7.38                 ","8.59                ","0.191","3.202               ",518614,542436,453568,2,9,"top","106.5900","152.9300","201837","2016-07-28T20:18:37Z","425784","483630","160728_162002","8.16","-143.933            ","-3.21","-15.30","37.08","-14.30","3.43","1.59","null","null","null","98.31","2527.00","6.32",448388
"FF",306,"2016-07-28","94.62     ","-0.712","5.477","Nolan Arenado","571448","594798","Pop Out","Foul","205.166   ","1949.768  ","23.1      ","3.7       ","6 ","Nolan Arenado pops out to first baseman James Loney in foul territory.  ","R ","R","R","NYM","COL","S",3,2,1,2,2016,"-4.08                 ","8.64                ","0.35","2.787               ","null","null","null",0,6,"top","167.5100","172.7700","184927","2016-07-28T18:49:27Z","425784","483630","160728_145053","4.35","-138.487            ","-4.55","-7.92","30.95","-15.33","3.43","1.59","null","null","null","96.86","2288.00","7.36",448388
"FF",307,"2016-07-28","93.21     ","-0.755","5.575","Nolan Arenado","571448","594798","Pop Out","In play, out(s)","210.849   ","1751.697  ","20.5      ","4.4       ","12","Nolan Arenado pops out to first baseman James Loney in foul territory.  ","R ","R","R","NYM","COL","X",3,2,1,2,2016,"-4.5                  ","7.49                ","0.996","2.914               ","null","null","null",0,6,"top","167.5100","172.7700","184952","2016-07-28T18:49:52Z","425784","483630","160728_145115","6.27","-136.169            ","-3.79","-8.43","30.42","-18.06","3.43","1.59","null","null","null","94.84","2371.00","7.19",448388
"SL",303,"2016-07-28","84.87     ","-0.98","5.562","Nolan Arenado","571448","594798","Pop Out","Ball","137.012   ","622.863   ","-8.8      ","7.5       ","14","Nolan Arenado pops out to first baseman James Loney in foul territory.  ","R ","R","R","NYM","COL","B",3,2,0,0,2016,"2.31                  ","2.43                ","1.489","1.534               ","null","null","null",0,6,"top","167.5100","172.7700","184833","2016-07-28T18:48:33Z","425784","483630","160728_145002","5.33","-123.898            ","-4.15","3.63","22.13","-28.28","3.38","1.57","null","null","null","86.25","2455.00","6.90",448388
"FF",304,"2016-07-28","92.65     ","-0.843","5.631","Nolan Arenado","571448","594798","Pop Out","Foul Tip","198.644   ","2028.079  ","19.7      ","3.5       ","2 ","Nolan Arenado pops out to first baseman James Loney in foul territory.  ","R ","R","R","NYM","COL","S",3,2,1,0,2016,"-3.25                 ","9.58                ","-0.039","3.293               ","null","null","null",0,6,"top","167.5100","172.7700","184848","2016-07-28T18:48:48Z","425784","483630","160728_145015","3.28","-135.231            ","-3.59","-6.04","27.99","-14.26","3.43","1.59","null","null","null","94.21","2290.00","7.00",448388
"CH",305,"2016-07-28","84.90     ","-0.939","5.591","Nolan Arenado","571448","594798","Pop Out","Foul","226.883   ","1418.627  ","18.8      ","6.6       ","4 ","Nolan Arenado pops out to first baseman James Loney in foul territory.  ","R ","R","R","NYM","COL","S",3,2,1,1,2016,"-5.63                 ","5.22                ","-0.383","2.532               ","null","null","null",0,6,"top","167.5100","172.7700","184903","2016-07-28T18:49:03Z","425784","483630","160728_145030","3.17","-124.28             ","-2.68","-8.87","23.16","-23.87","3.43","1.59","null","null","null","87.36","1657.00","7.51",448388
"FF",466,"2016-07-28","91.68     ","-2.017","5.893","Nolan Arenado","571448","592665","Pop Out","Ball","190.596   ","1663.715  ","3.4       ","4.1       ","12","Nolan Arenado pops out to catcher Rene Rivera in foul territory.  ","R ","R","R","NYM","COL","B",2,2,2,2,2016,"-1.55                 ","8.23                ","1.116","2.515               ","null","null",518934,1,8,"top","144.6600","217.5300","193453","2016-07-28T19:34:53Z","425784","483630","160728_153621","8.84","-134.039            ","-5.74","-2.83","27.76","-17.07","3.25","1.56","null","null","null","93.80","2033.00","7.32",448388
"FF",467,"2016-07-28","92.40     ","-2.05","5.963","Nolan Arenado","571448","592665","Pop Out","Foul","199.664   ","1788.936  ","15.4      ","4.0       ","11","Nolan Arenado pops out to catcher Rene Rivera in foul territory.  ","R ","R","R","NYM","COL","S",2,2,3,2,2016,"-3.04                 ","8.47                ","-1.16","2.771               ","null","null",518934,1,8,"top","144.6600","217.5300","193540","2016-07-28T19:35:40Z","425784","483630","160728_153643","3.42","-134.856            ","-5.40","-5.60","29.51","-16.52","3.43","1.59","null","null","null","93.95","2096.00","7.17",448388
"FC",468,"2016-07-28","92.15     ","-1.934","5.921","Nolan Arenado","571448","592665","Pop Out","In play, out(s)","170.607   ","1512.062  ","-9.5      ","4.4       ","1 ","Nolan Arenado pops out to catcher Rene Rivera in foul territory.  ","R ","R","R","NYM","COL","X",2,2,3,2,2016,"1.27                  ","7.62                ","-0.246","2.848               ","null","null",518934,1,8,"top","144.6600","217.5300","193618","2016-07-28T19:36:18Z","425784","483630","160728_153735","4.02","-134.606            ","-4.64","2.29","33.31","-18.33","3.43","1.59","79","87.3","81.37               ","93.59","2113.00","7.36",448388
"FF",462,"2016-07-28","91.75     ","-2.087","5.954","Nolan Arenado","571448","592665","Pop Out","Ball","188.638   ","1657.628  ","6.3       ","4.1       ","11","Nolan Arenado pops out to catcher Rene Rivera in foul territory.  ","R ","R","R","NYM","COL","B",2,2,0,0,2016,"-1.27                 ","8.32                ","-1.765","2.592               ","null","null",518934,1,8,"top","144.6600","217.5300","193326","2016-07-28T19:33:26Z","425784","483630","160728_153454","1.29","-134.179            ","-5.67","-2.30","30.65","-17.02","3.49","1.63","null","null","null","92.99","2146.00","6.99",448388
"FF",463,"2016-07-28","91.36     ","-2.024","6.031","Nolan Arenado","571448","592665","Pop Out","Foul","201.227   ","1499.391  ","12.3      ","4.6       ","11","Nolan Arenado pops out to catcher Rene Rivera in foul territory.  ","R ","R","R","NYM","COL","S",2,2,1,0,2016,"-2.76                 ","7.06                ","-1.237","3.335               ","null","null",518934,1,8,"top","144.6600","217.5300","193346","2016-07-28T19:33:46Z","425784","483630","160728_153511","3.03","-133.748            ","-3.47","-5.01","28.54","-19.29","3.43","1.59","null","null","null","92.42","2108.00","6.74",448388
"SL",464,"2016-07-28","85.82     ","-1.932","5.886","Nolan Arenado","571448","592665","Pop Out","Ball In Dirt","121.303   ","744.919   ","-12.7     ","7.9       ","14","Nolan Arenado pops out to catcher Rene Rivera in foul territory.  ","R ","R","R","NYM","COL","B",2,2,1,1,2016,"3.46                  ","2.06                ","1.317","0.929               ","null","null",518934,1,8,"top","144.6600","217.5300","193407","2016-07-28T19:34:07Z","425784","483630","160728_153534","6.93","-125.615            ","-6.46","5.51","26.26","-28.82","3.25","1.55","null","null","null","87.09","1983.00","6.99",448388
"FF",465,"2016-07-28","92.00     ","-1.892","5.955","Nolan Arenado","571448","592665","Pop Out","Swinging Strike","180.790   ","1689.905  ","-3.2      ","3.9       ","6 ","Nolan Arenado pops out to catcher Rene Rivera in foul territory.  ","R ","R","R","NYM","COL","S",2,2,2,1,2016,"-0.12                 ","8.49                ","0.387","2.678               ","null","null",518934,1,8,"top","144.6600","217.5300","193429","2016-07-28T19:34:29Z","425784","483630","160728_153556","6.09","-134.222            ","-5.59","-0.22","27.84","-16.54","3.43","1.59","null","null","null","93.55","2062.00","7.06",448388
"FF",169,"2016-07-27","91.71     ","-0.725","5.714","Nolan Arenado","571448","605164","Strikeout","Called Strike","202.971   ","2622.559  ","35.3      ","3.3       ","9 ","Nolan Arenado strikes out swinging.  ","R ","R","R","BAL","COL","S",0,0,0,1,2016,"-5.249                ","12.341              ","0.465","1.938               ","null","null","null",2,4,"top","0.0000","0.0000","235719","2016-07-27T23:57:19Z","446308","482666","160727_195719","4.90","-132.414            ","-7.95","-9.34","27.63","-10.14","3.44","1.59","null","null","null","91.25","2565.00","6.15",448374
"FF",170,"2016-07-27","96.65     ","-0.505","5.956","Nolan Arenado","571448","605164","Strikeout","Ball","196.588   ","2835.272  ","40.2      ","2.0       ","12","Nolan Arenado strikes out swinging.  ","R ","R","R","BAL","COL","B",0,0,0,2,2016,"-3.945                ","13.205              ","1.586","3.458               ","null","null","null",2,4,"top","0.0000","0.0000","235737","2016-07-27T23:57:37Z","446308","482666","160727_195737","7.19","-139.971            ","-5.82","-7.81","32.21","-5.96","3.44","1.59","null","null","null","96.15","2748.00","6.08",448374
"FF",171,"2016-07-27","94.02     ","-0.801","5.767","Nolan Arenado","571448","605164","Strikeout","Swinging Strike","197.746   ","2404.555  ","26.3      ","2.9       ","3 ","Nolan Arenado strikes out swinging.  ","R ","R","R","BAL","COL","S",0,0,1,2,2016,"-3.651                ","11.368              ","0.488","2.844               ","null","null","null",2,4,"top","0.0000","0.0000","235756","2016-07-27T23:57:56Z","446308","482666","160727_195755","4.74","-135.98             ","-5.87","-6.87","28.42","-10.71","3.44","1.59","null","null","null","93.70","2575.00","6.14",448374
"CH",168,"2016-07-27","83.87     ","-0.887","5.899","Nolan Arenado","571448","605164","Strikeout","Swinging Strike","223.812   ","1734.621  ","22.9      ","6.5       ","4 ","Nolan Arenado strikes out swinging.  ","R ","R","R","BAL","COL","S",0,0,0,0,2016,"-6.686                ","6.92                ","-0.324","2.432               ","null","null","null",2,4,"top","0.0000","0.0000","235705","2016-07-27T23:57:05Z","446308","482666","160727_195705","3.45","-121.571            ","-3.84","-10.06","22.57","-21.69","3.44","1.59","null","null","null","83.79","1767.00","6.10",448374
"SL",437,"2016-07-27","81.03     ","-2.329","3.929","Nolan Arenado","571448","503285","Strikeout","Swinging Strike","106.971   ","933.791   ","-15.8     ","8.9       ","14","Nolan Arenado strikes out swinging.  ","R ","R","R","BAL","COL","S",0,0,1,0,2016,"5.116                 ","1.509               ","1.92","1.649               ","null","null",518934,2,8,"top","0.0000","0.0000","011657","2016-07-28T01:16:57Z","446308","482666","160727_211647","8.34","-117.264            ","1.13","7.22","19.37","-29.97","3.44","1.59","null","null","null","81.60","0.00","6.45",448374
"SL",441,"2016-07-27","81.55     ","-2.499","3.822","Nolan Arenado","571448","503285","Strikeout","Called Strike","113.587   ","681.970   ","-11.2     ","8.5       ","8 ","Nolan Arenado strikes out swinging.  ","R ","R","R","BAL","COL","S",0,0,1,1,2016,"3.537                 ","1.493               ","0.192","1.691               ","null",518934,"null",2,8,"top","0.0000","0.0000","011749","2016-07-28T01:17:49Z","446308","482666","160727_211749","5.24","-118.292            ","1.36","5.10","19.02","-29.95","3.44","1.59","null","null","null","82.67","0.00","6.65",448374
"FF",443,"2016-07-27","88.29     ","-2.289","4.069","Nolan Arenado","571448","503285","Strikeout","Foul","241.917   ","1933.940  ","28.7      ","6.7       ","6 ","Nolan Arenado strikes out swinging.  ","R ","R","R","BAL","COL","S",0,0,2,2,2016,"-9.076                ","4.798               ","0.384","2.66                ","null",518934,"null",2,8,"top","0.0000","0.0000","011909","2016-07-28T01:19:09Z","446308","482666","160727_211908","9.70","-127.234            ","1.26","-14.96","24.69","-24.19","3.44","1.59","null","null","null","88.40","2403.00","6.58",448374
"FF",444,"2016-07-27","87.78     ","-2.241","3.97","Nolan Arenado","571448","503285","Strikeout","Foul","247.297   ","1439.650  ","20.0      ","7.0       ","12","Nolan Arenado strikes out swinging.  ","R ","R","R","BAL","COL","S",0,0,2,2,2016,"-7.09                 ","2.921               ","0.774","3.074               ","null",518934,"null",2,8,"top","0.0000","0.0000","011944","2016-07-28T01:19:44Z","446308","482666","160727_211944","9.88","-126.9              ","3.19","-11.62","24.81","-27.31","3.44","1.59","null","null","null","89.38","2286.00","7.33",448374
"SL",436,"2016-07-27","81.04     ","-2.344","3.915","Nolan Arenado","571448","503285","Strikeout","Ball","91.195    ","755.416   ","-12.7     ","9.3       ","14","Nolan Arenado strikes out swinging.  ","R ","R","R","BAL","COL","B",0,0,0,0,2016,"4.336                 ","0.037               ","1.208","2.213               ","null","null",518934,2,8,"top","0.0000","0.0000","011622","2016-07-28T01:16:22Z","446308","482666","160727_211622","6.94","-116.946            ","2.95","6.09","19.18","-32.05","3.44","1.59","null","null","null","81.42","0.00","6.49",448374
"SL",442,"2016-07-27","79.78     ","-2.284","3.665","Nolan Arenado","571448","503285","Strikeout","Ball","120.751   ","638.235   ","-10.2     ","8.8       ","14","Nolan Arenado strikes out swinging.  ","R ","R","R","BAL","COL","B",0,0,1,2,2016,"3.176                 ","1.835               ","1.241","1.587               ","null",518934,"null",2,8,"top","0.0000","0.0000","011819","2016-07-28T01:18:19Z","446308","482666","160727_211819","7.13","-115.057            ","1.69","4.35","16.99","-29.59","3.44","1.59","null","null","null","80.23","0.00","6.42",448374
"SL",445,"2016-07-27","79.74     ","-2.402","3.695","Nolan Arenado","571448","503285","Strikeout","Swinging Strike","84.382    ","754.322   ","-12.5     ","10.0      ","14","Nolan Arenado strikes out swinging.  ","R ","R","R","BAL","COL","S",0,0,2,2,2016,"4.417                 ","-0.489              ","1.41","1.311               ","null",518934,"null",2,8,"top","0.0000","0.0000","012023","2016-07-28T01:20:23Z","446308","482666","160727_212022","7.38","-115.336            ","1.75","5.97","20.86","-32.76","3.44","1.59","null","null","null","79.65","0.00","6.31",448374
"FF",303,"2016-07-27","95.62     ","-2.871","4.678","Nolan Arenado","571448","571710","Groundout","Ball","216.657   ","1713.453  ","20.8      ","4.4       ","14","Nolan Arenado grounds out, second baseman Jonathan Schoop to first baseman Chris Davis.  ","R ","R","R","BAL","COL","B",4,4,0,1,2016,"-4.956                ","6.621               ","0.987","1.909               ","null","null","null",2,6,"top","143.5700","146.8700","003808","2016-07-28T00:38:08Z","446308","482666","160727_203808","12.36","-137.832            ","-4.11","-9.72","25.03","-19.12","3.44","1.59","null","null","null","95.29","2468.00","6.01",448374
"FF",304,"2016-07-27","96.27     ","-2.865","4.703","Nolan Arenado","571448","571710","Groundout","Ball","223.526   ","1897.793  ","27.5      ","4.5       ","14","Nolan Arenado grounds out, second baseman Jonathan Schoop to first baseman Chris Davis.  ","R ","R","R","BAL","COL","B",4,4,1,1,2016,"-6.275                ","6.569               ","1.041","2.033               ","null","null","null",2,6,"top","143.5700","146.8700","003827","2016-07-28T00:38:27Z","446308","482666","160727_203824","13.06","-138.741            ","-3.94","-12.50","24.67","-19.02","3.44","1.59","null","null","null","96.15","2509.00","6.11",448374
"FF",306,"2016-07-27","95.20     ","-2.717","4.744","Nolan Arenado","571448","571710","Groundout","In play, out(s)","215.634   ","1500.726  ","16.2      ","4.6       ","14","Nolan Arenado grounds out, second baseman Jonathan Schoop to first baseman Chris Davis.  ","R ","R","R","BAL","COL","X",4,4,2,2,2016,"-4.272                ","5.921               ","1.073","2.501               ","null","null","null",2,6,"top","143.5700","146.8700","003901","2016-07-28T00:39:01Z","446308","482666","160727_203858","11.83","-136.871            ","-2.31","-8.25","25.15","-20.67","3.44","1.59","146","74.0","-6.20               ","95.13","2468.00","6.27",448374
"SL",302,"2016-07-27","84.18     ","-3.014","4.423","Nolan Arenado","571448","571710","Groundout","Called Strike","122.001   ","784.661   ","-12.9     ","7.7       ","9 ","Nolan Arenado grounds out, second baseman Jonathan Schoop to first baseman Chris Davis.  ","R ","R","R","BAL","COL","S",4,4,0,0,2016,"3.635                 ","2.223               ","0.306","1.592               ","null","null","null",2,6,"top","143.5700","146.8700","003752","2016-07-28T00:37:52Z","446308","482666","160727_203752","6.92","-122.115            ","-0.99","5.60","19.43","-28.67","3.44","1.59","null","null","null","84.88","533.00","6.30",448374
"SL",305,"2016-07-27","84.99     ","-3.047","4.514","Nolan Arenado","571448","571710","Groundout","Swinging Strike","115.035   ","980.979   ","-16.6     ","7.8       ","9 ","Nolan Arenado grounds out, second baseman Jonathan Schoop to first baseman Chris Davis.  ","R ","R","R","BAL","COL","S",4,4,2,1,2016,"4.84                  ","2.213               ","0.401","1.975               ","null","null","null",2,6,"top","143.5700","146.8700","003840","2016-07-28T00:38:40Z","446308","482666","160727_203840","6.88","-122.811            ","-0.34","7.52","20.25","-28.66","3.44","1.59","null","null","null","85.09","856.00","6.14",448374
"CU",20,"2016-07-27","76.39     ","-0.648","6.136","Nolan Arenado","571448","605164","Flyout","Ball","41.535    ","1420.660  ","-10.4     ","13.5      ","14","Nolan Arenado flies out to left fielder Hyun Soo Kim.  ","R ","R","R","BAL","COL","B",7,1,0,1,2016,"5.812                 ","-6.621              ","1.19","0.784               ","null","null","null",2,1,"top","47.8200","80.8200","231041","2016-07-27T23:10:41Z","446308","482666","160727_191041","2.36","-110.669            ","-2.45","7.19","20.31","-40.29","3.44","1.59","null","null","null","75.76","2377.00","5.93",448374
"CU",21,"2016-07-27","77.32     ","-0.731","6.269","Nolan Arenado","571448","605164","Flyout","Called Strike","55.593    ","1865.781  ","-16.3     ","13.3      ","2 ","Nolan Arenado flies out to left fielder Hyun Soo Kim.  ","R ","R","R","BAL","COL","S",7,1,1,1,2016,"9.396                 ","-6.494              ","0.106","3.127               ","null","null","null",2,1,"top","47.8200","80.8200","231055","2016-07-27T23:10:55Z","446308","482666","160727_191055","-0.84","-111.945            ","2.20","11.88","20.92","-40.31","3.44","1.59","null","null","null","76.75","2455.00","6.03",448374
"FF",19,"2016-07-27","95.98     ","-0.493","6.07","Nolan Arenado","571448","605164","Flyout","Called Strike","196.613   ","2610.734  ","31.0      ","2.5       ","6 ","Nolan Arenado flies out to left fielder Hyun Soo Kim.  ","R ","R","R","BAL","COL","S",7,1,0,0,2016,"-3.687                ","12.319              ","0.64","2.522               ","null","null","null",2,1,"top","47.8200","80.8200","231029","2016-07-27T23:10:29Z","446308","482666","160727_191029","4.40","-138.61             ","-8.17","-7.13","32.64","-8.27","3.44","1.59","null","null","null","95.05","2679.00","6.09",448374
"FF",22,"2016-07-27","96.76     ","-0.603","6.14","Nolan Arenado","571448","605164","Flyout","In play, out(s)","197.903   ","2345.451  ","28.9      ","2.9       ","1 ","Nolan Arenado flies out to left fielder Hyun Soo Kim.  ","R ","R","R","BAL","COL","X",7,1,1,2,2016,"-3.553                ","10.96               ","-0.668","3.345               ","null","null","null",2,1,"top","47.8200","80.8200","231118","2016-07-27T23:11:18Z","446308","482666","160727_191112","1.09","-139.874            ","-5.74","-6.95","35.19","-10.66","3.44","1.59","321","91.9","41.22               ","96.16","2641.00","6.33",448374
"CH",140,"2016-07-26","86.21     ","-2.792","6.447","Nolan Arenado","571448","501957","Pop Out","Swinging Strike","225.743   ","2011.596  ","27.1      ","6.2       ","7 ","Nolan Arenado pops out to third baseman Manny Machado in foul territory.  ","R ","R","R","BAL","COL","S",5,2,0,1,2016,"-7.8                  ","7.56                ","-0.419","1.639               ",518614,453568,518934,1,3,"top","84.1800","168.0800","235019","2016-07-26T23:50:19Z","446308","484183","160726_195019","8.33","-123.745            ","-7.72","-12.29","21.07","-20.20","3.41","1.59","null","null","null","86.52","1558.00","6.68",448359
"CH",141,"2016-07-26","86.96     ","-2.52","6.621","Nolan Arenado","571448","501957","Pop Out","In play, out(s)","221.028   ","1617.230  ","20.0      ","6.0       ","11","Nolan Arenado pops out to third baseman Manny Machado in foul territory.  ","R ","R","R","BAL","COL","X",5,2,0,2,2016,"-5.69                 ","6.49                ","-0.794","2.993               ",518614,453568,518934,1,3,"top","84.1800","168.0800","235101","2016-07-26T23:51:01Z","446308","484183","160726_195051","6.14","-125.302            ","-4.68","-9.17","21.98","-21.64","3.41","1.59","176","85.0","64.93               ","87.41","1620.00","6.58",448359
"FF",139,"2016-07-26","94.15     ","-2.797","6.387","Nolan Arenado","571448","501957","Pop Out","Called Strike","212.368   ","2331.194  ","31.8      ","3.9       ","9 ","Nolan Arenado pops out to third baseman Manny Machado in foul territory.  ","R ","R","R","BAL","COL","S",5,2,0,0,2016,"-6.2                  ","9.74                ","0.416","1.971               ",518614,453568,518934,1,3,"top","84.1800","168.0800","234953","2016-07-26T23:49:53Z","446308","484183","160726_194954","10.80","-135.332            ","-9.29","-11.64","26.02","-13.81","3.63","1.62","null","null","null","94.56","2230.00","6.71",448359
"FF",441,"2016-07-26","89.98     ","-1.349","6.058","Nolan Arenado","571448","592869","Groundout","Foul","162.631   ","1511.653  ","-12.5     ","4.8       ","5 ","Nolan Arenado grounds out, third baseman Manny Machado to first baseman Chris Davis.  ","R ","R","R","BAL","COL","S",5,4,1,0,2016,"2.33                  ","7.4                 ","-0.002","2.589               ","null","null","null",0,8,"top","101.1500","163.2400","011714","2016-07-27T01:17:14Z","446308","484183","160726_211714","2.70","-129.933            ","-5.23","4.04","23.23","-19.25","3.41","1.59","null","null","null","90.69","2306.00","6.58",448359
"CH",442,"2016-07-26","84.77     ","-1.318","6.048","Nolan Arenado","571448","592869","Groundout","Foul","243.203   ","1681.072  ","23.5      ","7.7       ","6 ","Nolan Arenado grounds out, third baseman Manny Machado to first baseman Chris Davis.  ","R ","R","R","BAL","COL","S",5,4,1,1,2016,"-8.34                 ","4.16                ","0.245","2.43                ","null","null","null",0,8,"top","101.1500","163.2400","011739","2016-07-27T01:17:39Z","446308","484183","160726_211740","6.42","-123.146            ","-3.47","-12.74","25.71","-25.74","3.41","1.59","null","null","null","85.07","1720.00","6.48",448359
"CH",440,"2016-07-26","81.96     ","-1.645","6.058","Nolan Arenado","571448","592869","Groundout","Ball","227.093   ","1147.001  ","14.0      ","7.6       ","11","Nolan Arenado grounds out, third baseman Manny Machado to first baseman Chris Davis.  ","R ","R","R","BAL","COL","B",5,4,0,0,2016,"-4.77                 ","4.38                ","-1.343","2.579               ","null","null","null",0,8,"top","101.1500","163.2400","011700","2016-07-27T01:17:00Z","446308","484183","160726_211700","2.17","-118.737            ","-2.72","-6.88","20.48","-25.78","3.48","1.59","null","null","null","82.83","1607.00","6.66",448359
"FF",443,"2016-07-26","92.64     ","-1.143","6.162","Nolan Arenado","571448","592869","Groundout","In play, out(s)","173.041   ","1579.756  ","-6.7      ","4.1       ","2 ","Nolan Arenado grounds out, third baseman Manny Machado to first baseman Chris Davis.  ","R ","R","R","BAL","COL","X",5,4,1,2,2016,"0.96                  ","7.81                ","-0.136","2.933               ","null","null","null",0,8,"top","101.1500","163.2400","011806","2016-07-27T01:18:06Z","446308","484183","160726_211803","2.35","-134.049            ","-5.28","1.77","25.03","-17.69","3.41","1.59","123","102.0","-7.05               ","94.14","0.00","6.96",448359
"FF",19,"2016-07-26","92.51     ","-2.737","6.541","Nolan Arenado","571448","501957","Groundout","In play, out(s)","194.739   ","2406.017  ","17.7      ","3.0       ","8 ","Nolan Arenado grounds out, third baseman Manny Machado to first baseman Chris Davis.  ","R ","R","R","BAL","COL","X",5,4,0,0,2016,"-3.1                  ","11.73               ","0.118","1.934               ","null","null","null",2,1,"top","102.9700","164.4500","231203","2016-07-26T23:12:03Z","446308","484183","160726_191200","8.59","-132.737            ","-10.08","-5.60","24.73","-10.89","3.41","1.59","31","87.5","-1.28               ","92.14","2314.00","6.29",448359
"FF",282,"2016-07-26","93.08     ","-2.847","6.42","Nolan Arenado","571448","501957","Double","Foul","228.096   ","2075.470  ","32.5      ","5.4       ","13","Nolan Arenado doubles (26) on a sharp line drive to left fielder Hyun Soo Kim.   DJ LeMahieu scores.  ","R ","R","R","BAL","COL","S",7,3,1,0,2016,"-7.73                 ","6.9                 ","-1.507","2.226               ","null","null",518934,1,5,"top","44.1800","104.4500","003215","2016-07-27T00:32:15Z","446308","484183","160726_203216","6.24","-133.853            ","-7.51","-14.25","24.51","-19.39","3.41","1.59","null","null","null","93.11","2207.00","6.35",448359
"CH",284,"2016-07-26","84.16     ","-2.621","6.72","Nolan Arenado","571448","501957","Double","In play, run(s)","216.599   ","1851.517  ","21.5      ","6.0       ","4 ","Nolan Arenado doubles (26) on a sharp line drive to left fielder Hyun Soo Kim.   DJ LeMahieu scores.  ","R ","R","R","BAL","COL","X",7,3,2,1,2016,"-6.12                 ","8.18                ","-0.671","2.389               ","null","null",518934,1,5,"top","44.1800","104.4500","003324","2016-07-27T00:33:24Z","446308","484183","160726_203315","6.61","-121.261            ","-6.32","-9.23","20.75","-19.75","3.41","1.59","192","93.5","11.34               ","84.59","1644.00","6.57",448359
"CH",281,"2016-07-26","84.22     ","-2.442","6.632","Nolan Arenado","571448","501957","Double","Ball","212.443   ","2064.803  ","22.7      ","5.6       ","14","Nolan Arenado doubles (26) on a sharp line drive to left fielder Hyun Soo Kim.   DJ LeMahieu scores.  ","R ","R","R","BAL","COL","B",7,3,0,0,2016,"-6.14                 ","9.61                ","0.026","1.237               ","null","null",518934,1,5,"top","44.1800","104.4500","003154","2016-07-27T00:31:54Z","446308","484183","160726_203154","7.87","-121.423            ","-9.34","-9.27","21.35","-17.59","3.50","1.59","null","null","null","84.32","1652.00","6.40",448359
"FF",283,"2016-07-26","92.49     ","-2.674","6.625","Nolan Arenado","571448","501957","Double","Ball","214.953   ","2565.647  ","39.2      ","4.0       ","12","Nolan Arenado doubles (26) on a sharp line drive to left fielder Hyun Soo Kim.   DJ LeMahieu scores.  ","R ","R","R","BAL","COL","B",7,3,1,1,2016,"-7.43                 ","10.59               ","0.492","3.36                ","null","null",518934,1,5,"top","44.1800","104.4500","003247","2016-07-27T00:32:47Z","446308","484183","160726_203246","10.92","-133.195            ","-6.19","-13.50","25.65","-12.87","3.32","1.46","null","null","null","92.91","2312.00","6.60",448359
"SL",179,"2016-07-25","87.76     ","-0.911","6.332","Nolan Arenado","571448","451596","Home Run","In play, run(s)","155.384   ","1453.115  ","-14.5     ","5.6       ","9 ","Nolan Arenado homers (26) on a line drive to left center field.  ","R ","R","R","BAL","COL","X",7,3,1,0,2016,"3.23                  ","7.01                ","0.3","2.056               ","null","null","null",0,4,"top","70.2400","25.6700","235914","2016-07-25T23:59:14Z","446308","427229","160725_195912","1.98","-126.887            ","-6.62","5.29","25.03","-20.62","3.42","1.59","418","105.7","25.25               ","86.84","2339.00","5.78",448347
