"pitch_type","pitch_id","game_date","start_speed","x0","z0","player_name","batter","pitcher","events","description","spin_dir","spin_rate","break_angle","break_length","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","px","pz","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs","tfs_zulu","catcher","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","hit_speed","hit_angle","effective_speed","release_spin_rate","release_extension","game_pk"
"SI",100,"2016-09-08","94.07     ","1.717","5.864","Kyle Seager","572122","502706","Strikeout","Called Strike","122.039   ","1957.963  ","-29.6     ","5.9       ","4 ","Kyle Seager strikes out swinging.  ","R ","L","L","SEA","TEX","S",0,0,0,0,2016,"8.354                 ","5.189               ","-0.693","2.464               ","null","null","null",1,2,"bot","0.0000","0.0000","023928","2016-09-09T02:39:28Z","455139","427248","160908_194349","-9.42","-137.792            ","-5.05","15.76","35.92","-22.31","3.39","1.46","null","null","null","92.98","2285.00","5.68",448960
"FT",550,"2016-09-08","94.69     ","4.211","5.297","Kyle Seager","572122","518617","Home Run","Foul","114.364   ","2402.048  ","-36.5     ","6.1       ","12","Kyle Seager homers (27) on a line drive to right field.    Robinson Cano scores.  ","R ","L","L","SEA","TEX","S",9,3,1,0,2016,"10.942                ","4.916               ","0.030","3.411               ","null","null",429664,1,7,"bot","216.2400","71.0400","050127","2016-09-09T05:01:27Z","455139","427248","160908_220608","-15.20","-138.459            ","-0.93","20.88","35.78","-22.72","3.39","1.46","null","null","null","93.88","1992.00","5.98",448960
"FT",552,"2016-09-08","94.93     ","3.998","5.110","Kyle Seager","572122","518617","Home Run","Ball","113.468   ","2512.554  ","-35.9     ","6.5       ","13","Kyle Seager homers (27) on a line drive to right field.    Robinson Cano scores.  ","R ","L","L","SEA","TEX","B",9,3,2,1,2016,"11.599                ","4.997               ","-0.500","0.800               ","null","null",429664,1,7,"bot","216.2400","71.0400","050220","2016-09-09T05:02:20Z","455139","427248","160908_220659","-16.21","-138.020            ","-7.46","21.93","36.46","-22.66","3.39","1.46","null","null","null","94.03","2082.00","6.26",448960
"FT",553,"2016-09-08","94.39     ","4.150","5.234","Kyle Seager","572122","518617","Home Run","Foul","119.424   ","2709.311  ","-40.8     ","6.2       ","14","Kyle Seager homers (27) on a line drive to right field.    Robinson Cano scores.  ","R ","L","L","SEA","TEX","S",9,3,3,1,2016,"11.991                ","6.724               ","0.319","1.383               ","null","null",429664,1,7,"bot","216.2400","71.0400","050242","2016-09-09T05:02:42Z","455139","427248","160908_220723","-14.49","-138.128            ","-6.75","22.47","39.42","-19.50","3.39","1.46","null","null","null","93.58","2007.00","6.23",448960
"FT",549,"2016-09-08","94.62     ","3.929","5.377","Kyle Seager","572122","518617","Home Run","Ball","118.861   ","2452.410  ","-36.9     ","5.7       ","11","Kyle Seager homers (27) on a line drive to right field.    Robinson Cano scores.  ","R ","L","L","SEA","TEX","B",9,3,0,0,2016,"10.727                ","5.874               ","-1.004","3.013               ","null","null",429664,1,7,"bot","216.2400","71.0400","050110","2016-09-09T05:01:10Z","455139","427248","160908_220552","-17.17","-138.431            ","-2.57","20.49","35.36","-20.88","3.39","1.46","null","null","null","94.18","1977.00","6.11",448960
"SL",551,"2016-09-08","86.26     ","4.209","5.310","Kyle Seager","572122","518617","Home Run","Ball","72.135    ","653.267   ","-4.1      ","8.8       ","13","Kyle Seager homers (27) on a line drive to right field.    Robinson Cano scores.  ","R ","L","L","SEA","TEX","B",9,3,1,1,2016,"3.407                 ","-1.145              ","-0.803","1.607               ","null","null",429664,1,7,"bot","216.2400","71.0400","050154","2016-09-09T05:01:54Z","455139","427248","160908_220635","-13.51","-126.396            ","-2.33","5.42","29.87","-33.92","3.39","1.46","null","null","null","85.95","2450.00","6.15",448960
"FT",554,"2016-09-08","95.10     ","4.061","5.313","Kyle Seager","572122","518617","Home Run","In play, run(s)","123.145   ","2356.010  ","-36.8     ","5.6       ","14","Kyle Seager homers (27) on a line drive to right field.    Robinson Cano scores.  ","R ","L","L","SEA","TEX","X",9,3,3,2,2016,"9.873                 ","6.408               ","0.901","2.396               ","null","null",429664,1,7,"bot","216.2400","71.0400","050321","2016-09-09T05:03:21Z","455139","427248","160908_220754","-12.08","-139.240            ","-4.30","18.93","38.03","-19.81","3.39","1.46","382","105.4","21.75               ","94.15","1941.00","5.99",448960
"CH",407,"2016-09-08","90.31     ","1.959","6.052","Kyle Seager","572122","502706","Single","Ball","98.695    ","1936.992  ","-28.1     ","7.9       ","12","Kyle Seager singles on a ground ball to right fielder Carlos Beltran.  ","R ","L","L","SEA","TEX","B",9,4,0,1,2016,"10.114                ","1.504               ","0.663","4.007               ","null","null","null",1,5,"bot","149.2300","105.6300","041412","2016-09-09T04:14:12Z","455139","427248","160908_211847","-6.73","-132.286            ","0.43","17.46","35.00","-29.50","3.39","1.46","null","null","null","88.89","2040.00","5.66",448960
"SL",408,"2016-09-08","80.66     ","1.969","6.016","Kyle Seager","572122","502706","Single","In play, no out","74.983    ","768.614   ","-7.6      ","10.3      ","1 ","Kyle Seager singles on a ground ball to right fielder Carlos Beltran.  ","R ","L","L","SEA","TEX","X",9,4,1,1,2016,"4.443                 ","-1.246              ","-0.244","2.839               ","null","null","null",1,5,"bot","149.2300","105.6300","041433","2016-09-09T04:14:33Z","455139","427248","160908_211905","-6.39","-117.725            ","0.10","6.02","29.42","-33.79","3.39","1.46","218","99.2","5.10                ","78.83","1995.00","5.58",448960
"KC",406,"2016-09-08","75.96     ","1.803","6.387","Kyle Seager","572122","502706","Single","Called Strike","348.499   ","852.894   ","2.9       ","13.0      ","5 ","Kyle Seager singles on a ground ball to right fielder Carlos Beltran.  ","R ","L","L","SEA","TEX","S",9,4,0,0,2016,"-1.079                ","-5.360              ","0.179","2.648               ","null","null","null",1,5,"bot","149.2300","105.6300","041359","2016-09-09T04:13:59Z","455139","427248","160908_211833","-3.21","-111.148            ","0.83","-1.30","26.24","-38.58","3.39","1.46","null","null","null","74.02","1980.00","5.29",448960
"FF",173,"2016-09-07","87.85     ","-2.569","5.693","Kyle Seager","572122","456167","Strikeout","Ball","213.562   ","2246.949  ","28.1      ","5.0       ","13","Kyle Seager strikes out swinging.  ","R ","L","R","SEA","TEX","B",0,0,0,1,2016,"-6.71                 ","10.07               ","-0.693","1.097               ",606466,"null",429664,2,2,"bot","0.0000","0.0000","025224","2016-09-08T02:52:24Z","518960","483912","160907_195639","6.90","-128.199            ","-8.44","-10.98","30.67","-15.63","3.56","1.46","null","null","null","88.01","2320.00","6.62",448952
"CU",174,"2016-09-07","67.76     ","-2.576","6.078","Kyle Seager","572122","456167","Strikeout","Swinging Strike","34.931    ","1915.537  ","-10.6     ","18.3      ","8 ","Kyle Seager strikes out swinging.  ","R ","L","R","SEA","TEX","S",0,0,1,1,2016,"7.79                  ","-11.23              ","0.108","1.541               ",606466,"null",429664,2,2,"bot","0.0000","0.0000","025244","2016-09-08T02:52:44Z","518960","483912","160907_195656","3.24","-99.07              ","2.37","7.49","20.66","-42.90","3.39","1.46","null","null","null","67.13","2680.00","6.27",448952
"CU",175,"2016-09-07","67.53     ","-2.576","5.879","Kyle Seager","572122","456167","Strikeout","Ball In Dirt","32.731    ","2061.772  ","-10.4     ","19.0      ","13","Kyle Seager strikes out swinging.  ","R ","L","R","SEA","TEX","B",0,0,1,2,2016,"7.97                  ","-12.47              ","-0.053","0.938               ",606466,"null",429664,2,2,"bot","0.0000","0.0000","025311","2016-09-08T02:53:11Z","518960","483912","160907_195724","2.87","-98.747             ","1.96","7.59","20.90","-43.98","3.39","1.46","null","null","null","67.16","2783.00","6.49",448952
"CU",172,"2016-09-07","66.54     ","-2.82","6.234","Kyle Seager","572122","456167","Strikeout","Called Strike","27.471    ","1795.244  ","-8.3      ","18.8      ","1 ","Kyle Seager strikes out swinging.  ","R ","L","R","SEA","TEX","S",0,0,0,0,2016,"6.03                  ","-11.67              ","-0.284","2.929               ",606466,"null",429664,2,2,"bot","0.0000","0.0000","025210","2016-09-08T02:52:10Z","518960","483912","160907_195623","3.32","-97.277             ","5.10","5.55","20.71","-42.85","3.40","1.46","null","null","null","65.81","2647.00","6.25",448952
"FF",176,"2016-09-07","88.88     ","-2.962","5.563","Kyle Seager","572122","456167","Strikeout","Swinging Strike","231.731   ","2105.614  ","30.6      ","6.0       ","1 ","Kyle Seager strikes out swinging.  ","R ","L","R","SEA","TEX","S",0,0,2,2,2016,"-8.85                 ","6.94                ","-0.267","3.156               ",606466,"null",429664,2,2,"bot","0.0000","0.0000","025334","2016-09-08T02:53:34Z","518960","483912","160907_195747","9.75","-129.627            ","-2.07","-14.77","31.95","-20.52","3.39","1.46","null","null","null","88.77","2272.00","6.50",448952
"CH",481,"2016-09-07","85.43     ","-2.179","5.871","Kyle Seager","572122","607259","Hit By Pitch","Called Strike","252.472   ","1837.206  ","24.9      ","8.2       ","14","Kyle Seager hit by pitch.  ","R ","L","R","SEA","TEX","S",0,0,1,0,2016,"-9.68                 ","3.01                ","0.032","1.429               ","null","null","null",1,7,"bot","0.0000","0.0000","041331","2016-09-08T04:13:31Z","518960","483912","160907_211756","8.50","-124.938            ","-5.30","-15.09","28.56","-27.41","3.39","1.46","null","null","null","84.21","1930.00","5.63",448952
"FT",482,"2016-09-07","92.61     ","-2.225","5.916","Kyle Seager","572122","607259","Hit By Pitch","Hit By Pitch","232.000   ","1426.261  ","16.8      ","5.8       ","12","Kyle Seager hit by pitch.  ","R ","L","R","SEA","TEX","B",0,0,1,1,2016,"-5.77                 ","4.47                ","1.675","3.365               ","null","null","null",1,7,"bot","0.0000","0.0000","041353","2016-09-08T04:13:53Z","518960","483912","160907_211816","12.29","-134.969            ","-2.21","-10.46","34.23","-24.01","3.39","1.46","null","null","null","90.89","2411.00","5.66",448952
"FT",480,"2016-09-07","91.74     ","-2.39","5.942","Kyle Seager","572122","607259","Hit By Pitch","Ball","241.242   ","1771.002  ","27.4      ","6.5       ","13","Kyle Seager hit by pitch.  ","R ","L","R","SEA","TEX","B",0,0,0,0,2016,"-7.97                 ","4.33                ","-1.399","2.468               ","null","null","null",1,7,"bot","0.0000","0.0000","041316","2016-09-08T04:13:16Z","518960","483912","160907_211742","5.33","-133.952            ","-4.53","-14.34","31.61","-24.31","3.48","1.46","null","null","null","90.35","2220.00","5.49",448952
"CH",316,"2016-09-07","85.29     ","-2.329","5.909","Kyle Seager","572122","607259","Lineout","Called Strike","259.647   ","1851.768  ","25.2      ","8.8       ","13","Kyle Seager lines out to right fielder Carlos Gomez.  ","R ","L","R","SEA","TEX","S",9,3,1,0,2016,"-10.18                ","1.81                ","-0.938","2.217               ","null","null","null",0,5,"bot","195.9400","88.8400","033142","2016-09-08T03:31:42Z","518960","483912","160907_203602","6.60","-124.688            ","-2.99","-15.66","30.52","-29.31","3.39","1.46","null","null","null","83.72","1710.00","5.55",448952
"CU",315,"2016-09-07","78.78     ","-2.181","5.973","Kyle Seager","572122","607259","Lineout","Ball","359.819   ","1898.093  ","-1.5      ","14.7      ","14","Kyle Seager lines out to right fielder Carlos Gomez.  ","R ","L","R","SEA","TEX","B",9,3,0,0,2016,"-0.04                 ","-11.58              ","0.765","1.08                ","null","null","null",0,5,"bot","195.9400","88.8400","033128","2016-09-08T03:31:28Z","518960","483912","160907_203548","6.63","-115.125            ","-0.49","-0.05","26.57","-47.24","3.48","1.46","null","null","null","76.98","2475.00","5.40",448952
"FT",317,"2016-09-07","93.35     ","-2.282","5.867","Kyle Seager","572122","607259","Lineout","In play, out(s)","228.035   ","1738.591  ","23.0      ","5.5       ","6 ","Kyle Seager lines out to right fielder Carlos Gomez.  ","R ","L","R","SEA","TEX","X",9,3,1,1,2016,"-6.67                 ","5.96                ","0.275","2.478               ","null","null","null",0,5,"bot","195.9400","88.8400","033201","2016-09-08T03:32:01Z","518960","483912","160907_203616","9.08","-136.387            ","-5.00","-12.15","39.06","-21.25","3.52","1.46","333","105.4","18.09               ","91.11","2415.00","5.52",448952
"CH",55,"2016-09-07","79.63     ","-2.859","5.591","Kyle Seager","572122","456167","Single","Ball","262.361   ","1559.162  ","19.2      ","9.9       ","13","Kyle Seager singles on a line drive to right fielder Carlos Gomez.   Ketel Marte to 3rd.    Robinson Cano to 2nd.  ","R ","L","R","SEA","TEX","B",9,3,1,0,2016,"-9.19                 ","1.18                ","-0.685","1.322               ","null",606466,429664,1,1,"bot","181.7200","112.2400","022507","2016-09-08T02:25:07Z","518960","483912","160907_192917","7.69","-116.836            ","-3.09","-12.45","26.19","-30.51","3.52","1.46","null","null","null","80.22","1674.00","6.71",448952
"FF",56,"2016-09-07","88.34     ","-2.973","5.615","Kyle Seager","572122","456167","Single","Ball","223.337   ","1912.862  ","27.4      ","5.6       ","11","Kyle Seager singles on a line drive to right fielder Carlos Gomez.   Ketel Marte to 3rd.    Robinson Cano to 2nd.  ","R ","L","R","SEA","TEX","B",9,3,2,0,2016,"-7.0                  ","7.38                ","-2.006","2.814               ","null",606466,429664,1,1,"bot","181.7200","112.2400","022524","2016-09-08T02:25:24Z","518960","483912","160907_192935","4.76","-129.221            ","-3.21","-11.69","30.02","-19.78","3.52","1.46","null","null","null","88.91","2249.00","6.63",448952
"FF",58,"2016-09-07","88.21     ","-2.887","5.353","Kyle Seager","572122","456167","Single","In play, no out","236.360   ","1666.664  ","22.6      ","6.7       ","13","Kyle Seager singles on a line drive to right fielder Carlos Gomez.   Ketel Marte to 3rd.    Robinson Cano to 2nd.  ","R ","L","R","SEA","TEX","X",9,3,3,1,2016,"-7.41                 ","4.89                ","-0.417","1.424               ","null",606466,429664,1,1,"bot","181.7200","112.2400","022617","2016-09-08T02:26:17Z","518960","483912","160907_193022","8.69","-128.74             ","-5.21","-12.31","29.18","-23.98","3.39","1.46","224","90.4","10.24               ","88.73","2305.00","6.71",448952
"FF",54,"2016-09-07","87.66     ","-3.086","5.746","Kyle Seager","572122","456167","Single","Ball","228.814   ","1976.546  ","29.0      ","6.1       ","11","Kyle Seager singles on a line drive to right fielder Carlos Gomez.   Ketel Marte to 3rd.    Robinson Cano to 2nd.  ","R ","L","R","SEA","TEX","B",9,3,0,0,2016,"-8.05                 ","7.0                 ","-1.924","2.903               ","null",606466,429664,1,1,"bot","181.7200","112.2400","022440","2016-09-08T02:24:40Z","518960","483912","160907_192850","5.55","-128.622            ","-3.05","-13.19","32.22","-20.64","3.56","1.46","null","null","null","87.94","2256.00","6.55",448952
"FF",57,"2016-09-07","88.40     ","-2.904","5.547","Kyle Seager","572122","456167","Single","Foul","235.596   ","2018.252  ","29.6      ","6.4       ","11","Kyle Seager singles on a line drive to right fielder Carlos Gomez.   Ketel Marte to 3rd.    Robinson Cano to 2nd.  ","R ","L","R","SEA","TEX","S",9,3,3,0,2016,"-8.91                 ","6.06                ","-0.77","2.696               ","null",606466,429664,1,1,"bot","181.7200","112.2400","022546","2016-09-08T02:25:46Z","518960","483912","160907_192954","8.34","-129.334            ","-2.89","-14.85","31.06","-22.01","3.48","1.46","null","null","null","88.99","2248.00","6.71",448952
"FT",104,"2016-09-06","94.47     ","1.154","5.397","Kyle Seager","572122","527048","Strikeout","Called Strike","106.968   ","2144.064  ","-32.9     ","6.9       ","7 ","Kyle Seager strikes out swinging.  ","R ","L","L","SEA","TEX","S",0,0,0,1,2016,"10.173                ","3.065               ","-0.288","1.538               ","null",429711,443558,1,1,"bot","0.0000","0.0000","023742","2016-09-07T02:37:42Z","518960","427099","160906_194126","-7.52","-138.263            ","-5.68","19.54","33.00","-26.21","3.39","1.46","null","null","null","93.73","2042.00","5.77",448937
"FT",103,"2016-09-06","93.60     ","1.172","5.365","Kyle Seager","572122","527048","Strikeout","Called Strike","102.114   ","2004.371  ","-30.6     ","7.4       ","9 ","Kyle Seager strikes out swinging.  ","R ","L","L","SEA","TEX","S",0,0,0,0,2016,"9.849                 ","2.074               ","0.569","1.682               ","null",429711,443558,1,1,"bot","0.0000","0.0000","023717","2016-09-07T02:37:17Z","518960","427099","160906_194106","-5.06","-136.932            ","-4.67","18.50","33.31","-28.20","3.39","1.46","null","null","null","93.13","1909.00","6.01",448937
"SL",105,"2016-09-06","89.69     ","1.271","5.448","Kyle Seager","572122","527048","Strikeout","Swinging Strike","229.588   ","426.703   ","8.2       ","7.2       ","13","Kyle Seager strikes out swinging.  ","R ","L","L","SEA","TEX","S",0,0,0,2,2016,"-1.700                ","1.404               ","-1.623","1.871               ","null",429711,443558,1,1,"bot","0.0000","0.0000","023805","2016-09-07T02:38:05Z","518960","427099","160906_194150","-6.90","-131.327            ","-3.50","-2.94","30.24","-29.67","3.39","1.46","null","null","null","89.01","2309.00","5.71",448937
"FT",267,"2016-09-06","94.67     ","1.169","5.369","Kyle Seager","572122","527048","Home Run","In play, run(s)","96.213    ","1677.610  ","-25.6     ","7.3       ","6 ","Kyle Seager homers (26) on a fly ball to right center field.    Nelson Cruz scores.  ","R ","L","L","SEA","TEX","X",9,1,1,0,2016,"8.325                 ","0.868               ","0.683","2.369               ","null","null",443558,1,3,"bot","210.1500","39.0000","032116","2016-09-07T03:21:16Z","518960","427099","160906_202503","-4.25","-138.871            ","-2.57","15.96","36.33","-30.44","3.39","1.46","407","105.2","32.53               ","93.78","1941.00","5.79",448937
"FT",266,"2016-09-06","94.34     ","1.309","5.323","Kyle Seager","572122","527048","Home Run","Ball","107.034   ","2214.540  ","-33.8     ","7.1       ","13","Kyle Seager homers (26) on a fly ball to right center field.    Nelson Cruz scores.  ","R ","L","L","SEA","TEX","B",9,1,0,0,2016,"10.570                ","3.199               ","-0.077","1.352               ","null","null",443558,1,3,"bot","210.1500","39.0000","032055","2016-09-07T03:20:55Z","518960","427099","160906_202443","-7.47","-137.960            ","-5.97","20.14","34.01","-26.01","3.39","1.46","null","null","null","93.44","1979.00","5.81",448937
"FF",420,"2016-09-06","93.93     ","1.294","5.541","Kyle Seager","572122","527048","Double","Ball","131.905   ","1584.106  ","-24.6     ","5.3       ","12","Kyle Seager doubles (33) on a line drive to left fielder Carlos Gomez.  ","R ","L","L","SEA","TEX","B",7,3,0,2,2016,"5.978                 ","5.325               ","0.551","4.134               ","null","null","null",2,5,"bot","35.5200","103.5900","040202","2016-09-07T04:02:02Z","518960","427099","160906_210553","-4.08","-137.536            ","0.34","11.18","37.28","-22.14","3.39","1.46","null","null","null","92.53","2165.00","5.69",448937
"SL",418,"2016-09-06","82.83     ","1.717","5.576","Kyle Seager","572122","527048","Double","Called Strike","321.917   ","682.201   ","6.3       ","10.1      ","3 ","Kyle Seager doubles (33) on a line drive to left fielder Carlos Gomez.  ","R ","L","L","SEA","TEX","S",7,3,0,0,2016,"-2.385                ","-3.093              ","0.422","2.818               ","null","null","null",2,5,"bot","35.5200","103.5900","040131","2016-09-07T04:01:31Z","518960","427099","160906_210520","-2.36","-121.636            ","1.09","-3.53","26.63","-36.68","3.39","1.46","null","null","null","81.83","0.00","5.47",448937
"SL",419,"2016-09-06","86.40     ","1.548","5.322","Kyle Seager","572122","527048","Double","Called Strike","346.510   ","342.552   ","3.0       ","9.0       ","13","Kyle Seager doubles (33) on a line drive to left fielder Carlos Gomez.  ","R ","L","L","SEA","TEX","S",7,3,0,1,2016,"-0.435                ","-1.860              ","-0.732","1.878               ","null","null","null",2,5,"bot","35.5200","103.5900","040144","2016-09-07T04:01:44Z","518960","427099","160906_210535","-5.53","-126.525            ","-1.51","-0.70","28.66","-35.08","3.39","1.46","null","null","null","85.62","0.00","5.69",448937
"SL",421,"2016-09-06","86.67     ","1.757","5.300","Kyle Seager","572122","527048","Double","In play, no out","28.535    ","519.773   ","-1.6      ","9.1       ","4 ","Kyle Seager doubles (33) on a line drive to left fielder Carlos Gomez.  ","R ","L","L","SEA","TEX","X",7,3,1,2,2016,"1.344                 ","-2.517              ","-0.391","2.423               ","null","null","null",2,5,"bot","35.5200","103.5900","040230","2016-09-07T04:02:30Z","518960","427099","160906_210614","-5.79","-126.673            ","0.08","2.17","27.56","-36.16","3.39","1.46","275","92.7","16.51               ","85.95","2432.00","5.76",448937
"FT",587,"2016-09-06","94.81     ","4.033","5.110","Kyle Seager","572122","518617","Walk","Ball","112.881   ","2601.138  ","-39.0     ","6.7       ","14","Kyle Seager walks.  ","R ","L","L","SEA","TEX","B",0,0,1,0,2016,"11.978                ","5.016               ","0.861","0.936               ",606466,443558,"null",0,7,"bot","0.0000","0.0000","045317","2016-09-07T04:53:17Z","518960","427099","160906_215707","-12.83","-138.542            ","-7.19","22.89","35.86","-22.52","3.39","1.46","null","null","null","94.06","2012.00","6.07",448937
"FT",590,"2016-09-06","95.08     ","4.119","5.111","Kyle Seager","572122","518617","Walk","Ball","111.844   ","2215.059  ","-33.3     ","6.6       ","14","Kyle Seager walks.  ","R ","L","L","SEA","TEX","B",0,0,3,1,2016,"10.253                ","4.072               ","1.483","1.205               ",606466,443558,"null",0,7,"bot","0.0000","0.0000","045429","2016-09-07T04:54:29Z","518960","427099","160906_215817","-10.80","-139.135            ","-6.19","19.72","36.74","-24.27","3.39","1.46","null","null","null","94.08","2022.00","5.93",448937
"SL",586,"2016-09-06","87.72     ","4.088","5.230","Kyle Seager","572122","518617","Walk","Ball","48.289    ","531.282   ","-.9       ","8.9       ","13","Kyle Seager walks.  ","R ","L","L","SEA","TEX","B",0,0,0,0,2016,"2.143                 ","-1.955              ","-0.857","1.404               ",606466,443558,"null",0,7,"bot","0.0000","0.0000","045256","2016-09-07T04:52:56Z","518960","427099","160906_215645","-13.14","-128.540            ","-2.61","3.51","31.61","-35.31","3.39","1.46","null","null","null","87.55","2657.00","6.25",448937
"FT",588,"2016-09-06","96.10     ","3.966","5.081","Kyle Seager","572122","518617","Walk","Ball","113.366   ","2516.558  ","-35.2     ","6.3       ","13","Kyle Seager walks.  ","R ","L","L","SEA","TEX","B",0,0,2,0,2016,"11.517                ","4.937               ","-1.460","0.987               ",606466,443558,"null",0,7,"bot","0.0000","0.0000","045344","2016-09-07T04:53:44Z","518960","427099","160906_215731","-18.90","-139.810            ","-7.06","22.26","38.39","-22.56","3.39","1.46","null","null","null","95.19","2083.00","6.30",448937
"FT",589,"2016-09-06","96.12     ","4.084","5.190","Kyle Seager","572122","518617","Walk","Called Strike","119.904   ","2388.286  ","-36.7     ","5.7       ","5 ","Kyle Seager walks.  ","R ","L","L","SEA","TEX","S",0,0,3,0,2016,"10.225                ","5.843               ","0.166","2.144               ",606466,443558,"null",0,7,"bot","0.0000","0.0000","045404","2016-09-07T04:54:04Z","518960","427099","160906_215754","-14.43","-140.577            ","-4.64","20.06","37.68","-20.64","3.39","1.46","null","null","null","95.43","1895.00","6.11",448937
"FF",726,"2016-09-06","94.58     ","-1.093","5.453","Kyle Seager","572122","456713","Strikeout","Swinging Strike","212.373   ","1473.286  ","19.1      ","4.8       ","11","Kyle Seager strikes out swinging.  ","R ","L","R","SEA","TEX","S",0,0,0,1,2016,"-4.022                ","6.305               ","-1.187","3.412               ","null","null",443558,2,8,"bot","0.0000","0.0000","053228","2016-09-07T05:32:28Z","518960","427099","160906_223616","1.15","-138.538            ","-1.73","-7.53","41.40","-20.29","3.39","1.46","null","null","null","93.55","2499.00","6.10",448937
"SL",725,"2016-09-06","91.84     ","-1.207","5.326","Kyle Seager","572122","456713","Strikeout","Called Strike","129.911   ","425.511   ","-6.9      ","7.0       ","8 ","Kyle Seager strikes out swinging.  ","R ","L","R","SEA","TEX","S",0,0,0,0,2016,"1.692                 ","1.374               ","0.073","2.030               ","null","null",443558,2,8,"bot","0.0000","0.0000","053202","2016-09-07T05:32:02Z","518960","427099","160906_223552","2.79","-134.237            ","-3.01","3.02","34.96","-29.65","3.39","1.46","null","null","null","90.86","2555.00","5.95",448937
"FF",727,"2016-09-06","97.42     ","-0.892","5.472","Kyle Seager","572122","456713","Strikeout","Swinging Strike","221.015   ","1865.781  ","29.3      ","4.5       ","2 ","Kyle Seager strikes out swinging.  ","R ","L","R","SEA","TEX","S",0,0,0,2,2016,"-6.004                ","6.867               ","-0.172","2.978               ","null","null",443558,2,8,"bot","0.0000","0.0000","053255","2016-09-07T05:32:55Z","518960","427099","160906_223646","4.16","-142.607            ","-3.65","-12.04","40.93","-18.34","3.39","1.46","null","null","null","96.24","2471.00","5.90",448937
"FT",62,"2016-09-05","92.25     ","2.379","5.956","Kyle Seager","572122","430935","Walk","Ball","136.317   ","2162.255  ","-33.7     ","5.2       ","14","Kyle Seager walks.  ","R ","L","L","SEA","TEX","B",0,0,2,0,2016,"7.71                  ","8.03                ","1.744","2.408               ","null","null","null",2,1,"bot","0.0000","0.0000","202738","2016-09-05T20:27:38Z","518960","427457","160905_133141","-4.32","-135.526            ","-6.07","13.95","37.02","-17.57","3.45","1.45","null","null","null","92.11","2053.00","6.37",448922
"FT",64,"2016-09-05","93.14     ","1.976","6.023","Kyle Seager","572122","430935","Walk","Ball","127.231   ","2130.340  ","-30.9     ","5.6       ","11","Kyle Seager walks.  ","R ","L","L","SEA","TEX","B",0,0,3,1,2016,"8.7                   ","6.57                ","-1.22","2.542               ","null","null","null",2,1,"bot","0.0000","0.0000","202812","2016-09-05T20:28:12Z","518960","427457","160905_133214","-11.49","-136.097            ","-5.48","15.91","36.88","-20.08","3.45","1.45","null","null","null","92.85","2024.00","6.41",448922
"FT",60,"2016-09-05","92.46     ","2.315","5.834","Kyle Seager","572122","430935","Walk","Ball","100.531   ","2240.030  ","-32.1     ","7.9       ","14","Kyle Seager walks.  ","R ","L","L","SEA","TEX","B",0,0,0,0,2016,"11.18                 ","2.04                ","0.971","0.884               ","null","null","null",2,1,"bot","0.0000","0.0000","202706","2016-09-05T20:27:06Z","518960","427457","160905_133107","-7.43","-134.874            ","-7.81","20.47","30.91","-28.37","3.49","1.45","null","null","null","92.10","2103.00","6.17",448922
"FT",61,"2016-09-05","92.58     ","2.331","5.837","Kyle Seager","572122","430935","Walk","Ball","93.700    ","2221.419  ","-29.9     ","8.3       ","14","Kyle Seager walks.  ","R ","L","L","SEA","TEX","B",0,0,1,0,2016,"11.28                 ","0.69                ","0.399","0.92                ","null","null","null",2,1,"bot","0.0000","0.0000","202721","2016-09-05T20:27:21Z","518960","427457","160905_133123","-9.03","-135.321            ","-7.28","20.68","32.62","-30.84","3.53","1.45","null","null","null","92.38","2023.00","6.24",448922
"FT",63,"2016-09-05","92.73     ","2.239","6.001","Kyle Seager","572122","430935","Walk","Called Strike","135.872   ","1912.560  ","-26.1     ","5.2       ","8 ","Kyle Seager walks.  ","R ","L","L","SEA","TEX","S",0,0,3,0,2016,"6.81                  ","6.98                ","-0.101","1.94                ","null","null","null",2,1,"bot","0.0000","0.0000","202756","2016-09-05T20:27:56Z","518960","427457","160905_133158","-8.56","-135.548            ","-7.14","12.44","34.68","-19.35","3.45","1.45","null","null","null","92.42","2062.00","6.31",448922
"FT",155,"2016-09-05","93.14     ","2.31","5.769","Kyle Seager","572122","430935","Walk","Ball","115.260   ","2132.504  ","-32.0     ","6.7       ","14","Kyle Seager walks.   Robinson Cano to 2nd.  ","R ","L","L","SEA","TEX","B",0,0,1,0,2016,"9.82                  ","4.59                ","0.436","0.896               ","null","null",429664,2,2,"bot","0.0000","0.0000","205016","2016-09-05T20:50:16Z","518960","427457","160905_135418","-8.38","-135.961            ","-8.55","18.07","34.56","-23.65","3.49","1.45","null","null","null","92.90","2069.00","6.43",448922
