"pitch_type","pitch_id","game_date","start_speed","x0","z0","player_name","batter","pitcher","events","description","spin_dir","spin_rate","break_angle","break_length","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","px","pz","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs","tfs_zulu","catcher","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","hit_speed","hit_angle","effective_speed","release_spin_rate","release_extension","game_pk"
"CH",486,"2016-07-26","82.72     ","-1.667","5.539","Kris Bryant","592178","448306","Strikeout","Foul","261.417   ","1772.859  ","24.0      ","9.0       ","7 ","Kris Bryant strikes out swinging.  ","R ","R","R","CWS","CHC","S",0,0,0,2,2016,"-9.79                 ","1.43                ","-0.33","1.708               ","null","null","null",0,8,"top","0.0000","0.0000","014114","2016-07-27T01:41:14Z","425900","503586","160726_204259","6.27","-121.516            ","-2.96","-14.68","23.23","-29.96","3.42","1.62","null","null","null","84.54","1671.00","7.12",448357
"FF",9,"2016-07-25","91.46     ","-1.595","5.833","Kris Bryant","592178","456068","Flyout","In play, out(s)","206.223   ","1701.583  ","16.0      ","4.5       ","3 ","Kris Bryant flies out to left fielder Melky Cabrera.  ","R ","R","R","CWS","CHC","X",7,1,0,0,2016,"-3.87                 ","7.81                ","0.42","3.111               ","null","null","null",1,1,"top","55.8300","70.5300","001210","2016-07-26T00:12:10Z","425900","482608","160725_191302","6.60","-133.365            ","-3.69","-6.91","30.73","-18.14","3.41","1.62","351","92.1","36.64               ","90.14","2274.00","5.69",448345
"SL",129,"2016-07-25","88.91     ","-2.034","5.646","Kris Bryant","592178","456068","Single","In play, out(s)","183.133   ","705.044   ","-2.1      ","6.3       ","6 ","Kris Bryant singles on a line drive to left fielder Melky Cabrera.  Javier Baez out at home, left fielder Melky Cabrera to catcher Dioner Navarro to second baseman Tyler Saladino to catcher Dioner Navarro.  ","R ","R","R","CWS","CHC","X",7,3,1,0,2016,"-0.2                  ","3.66                ","0.402","2.765               ","null",595879,"null",2,3,"top","85.2700","121.9000","004654","2016-07-26T00:46:54Z","425900","482608","160725_194742","6.31","-130.181            ","-2.35","-0.35","28.75","-25.86","3.41","1.62","280","106.2","13.85               ","87.80","2627.00","5.57",448345
"FF",128,"2016-07-25","91.84     ","-1.484","5.922","Kris Bryant","592178","456068","Single","Ball","211.219   ","2169.985  ","31.3      ","4.2       ","11","Kris Bryant singles on a line drive to left fielder Melky Cabrera.  Javier Baez out at home, left fielder Melky Cabrera to catcher Dioner Navarro to second baseman Tyler Saladino to catcher Dioner Navarro.  ","R ","R","R","CWS","CHC","B",7,3,0,0,2016,"-5.79                 ","9.51                ","-0.845","3.847               ","null",595879,"null",2,3,"top","85.2700","121.9000","004620","2016-07-26T00:46:20Z","425900","482608","160725_194718","3.66","-134.068            ","-2.61","-10.39","32.76","-15.03","3.41","1.55","null","null","null","90.49","2397.00","5.85",448345
"CU",420,"2016-07-25","77.93     ","-1.631","6.128","Kris Bryant","592178","456068","Strikeout","Foul","38.530    ","1536.295  ","-10.6     ","13.0      ","8 ","Kris Bryant strikes out swinging.  ","R ","R","R","CWS","CHC","S",0,0,0,1,2016,"5.71                  ","-7.23               ","0.056","1.676               ","null","null","null",1,7,"top","0.0000","0.0000","021519","2016-07-26T02:15:19Z","425900","482608","160725_211631","2.13","-114.09             ","-0.79","7.53","20.97","-41.63","3.41","1.62","null","null","null","76.41","2787.00","5.09",448345
"CH",421,"2016-07-25","84.91     ","-1.49","5.747","Kris Bryant","592178","456068","Strikeout","Swinging Strike (Blocked)","244.919   ","1272.743  ","16.8      ","7.9       ","14","Kris Bryant strikes out swinging.  ","R ","R","R","CWS","CHC","S",0,0,0,2,2016,"-6.37                 ","2.93                ","0.17","0.593               ","null","null","null",1,7,"top","0.0000","0.0000","021546","2016-07-26T02:15:46Z","425900","482608","160725_211655","6.06","-123.539            ","-6.90","-9.82","25.16","-27.58","3.41","1.62","null","null","null","82.77","1399.00","5.15",448345
"CH",419,"2016-07-25","84.40     ","-1.383","5.805","Kris Bryant","592178","456068","Strikeout","Foul","247.944   ","1515.535  ","20.6      ","7.9       ","9 ","Kris Bryant strikes out swinging.  ","R ","R","R","CWS","CHC","S",0,0,0,0,2016,"-7.78                 ","3.11                ","0.533","1.916               ","null","null","null",1,7,"top","0.0000","0.0000","021457","2016-07-26T02:14:57Z","425900","482608","160725_211610","7.13","-123.716            ","-3.86","-11.98","26.28","-27.32","3.41","1.62","null","null","null","83.40","1361.00","5.57",448345
"SL",261,"2016-07-25","87.70     ","-1.804","5.683","Kris Bryant","592178","456068","Groundout","Swinging Strike","126.448   ","146.960   ","-3.3      ","7.7       ","1 ","Kris Bryant grounds out, second baseman Tyler Saladino to first baseman Jose Abreu.  ","R ","R","R","CWS","CHC","S",4,4,0,1,2016,"0.63                  ","0.42                ","-0.29","3.066               ","null","null",471083,2,5,"top","144.1600","156.4900","012711","2016-07-26T01:27:11Z","425900","482608","160725_202816","3.62","-128.615            ","-0.41","1.05","29.31","-31.40","3.41","1.62","null","null","null","86.88","2483.00","5.71",448345
"FT",260,"2016-07-25","91.28     ","-1.425","5.662","Kris Bryant","592178","456068","Groundout","Foul","218.227   ","1640.549  ","20.8      ","5.3       ","4 ","Kris Bryant grounds out, second baseman Tyler Saladino to first baseman Jose Abreu.  ","R ","R","R","CWS","CHC","S",4,4,0,0,2016,"-5.32                 ","6.71                ","-0.335","2.528               ","null","null",471083,2,5,"top","144.1600","156.4900","012640","2016-07-26T01:26:40Z","425900","482608","160725_202745","4.64","-133.693            ","-4.28","-9.36","36.43","-20.30","3.41","1.62","null","null","null","90.04","2241.00","5.96",448345
"CH",262,"2016-07-25","85.77     ","-1.419","5.676","Kris Bryant","592178","456068","Groundout","In play, out(s)","287.771   ","1392.474  ","16.0      ","9.7       ","13","Kris Bryant grounds out, second baseman Tyler Saladino to first baseman Jose Abreu.  ","R ","R","R","CWS","CHC","X",4,4,0,2,2016,"-7.2                  ","-2.35               ","-0.183","1.274               ","null","null",471083,2,5,"top","144.1600","156.4900","012740","2016-07-26T01:27:40Z","425900","482608","160725_202841","5.38","-125.589            ","-3.67","-11.48","25.81","-35.85","3.41","1.62","98","51.8","4.66                ","85.05","1243.00","5.74",448345
"SL",573,"2016-07-25","86.11     ","-1.585","5.019","Kris Bryant","592178","458006","Single","Ball","154.103   ","553.559   ","-6.0      ","7.2       ","14","Kris Bryant singles on a line drive to left fielder Melky Cabrera.  Dexter Fowler to 3rd.    Kris Bryant out at 2nd, left fielder Melky Cabrera to second baseman Tyler Saladino.  ","R ","R","R","CWS","CHC","B",7,3,0,1,2016,"1.3                   ","2.62                ","0.735","1.322               ","null","null",451594,1,9,"top","77.1500","114.2800","030257","2016-07-26T03:02:57Z","425900","482608","160725_220651","5.37","-126.006            ","-3.65","2.10","23.62","-27.85","3.19","1.58","null","null","null","86.27","2270.00","6.15",448345
"SI",574,"2016-07-25","90.83     ","-1.537","5.212","Kris Bryant","592178","458006","Single","In play, out(s)","260.679   ","1977.967  ","29.7      ","7.8       ","13","Kris Bryant singles on a line drive to left fielder Melky Cabrera.  Dexter Fowler to 3rd.    Kris Bryant out at 2nd, left fielder Melky Cabrera to second baseman Tyler Saladino.  ","R ","R","R","CWS","CHC","X",7,3,1,1,2016,"-10.02                ","1.6                 ","-1.016","2.356               ","null","null",451594,1,9,"top","77.1500","114.2800","030334","2016-07-26T03:03:34Z","425900","482608","160725_220716","4.78","-133.1              ","-1.92","-17.91","29.47","-29.24","3.41","1.62","178","74.5","18.80               ","91.57","2081.00","6.66",448345
"SI",571,"2016-07-25","91.34     ","-1.522","5.047","Kris Bryant","592178","458006","Single","Foul","239.734   ","2032.152  ","32.1      ","6.3       ","13","Kris Bryant singles on a line drive to left fielder Melky Cabrera.  Dexter Fowler to 3rd.    Kris Bryant out at 2nd, left fielder Melky Cabrera to second baseman Tyler Saladino.  ","R ","R","R","CWS","CHC","S",7,3,0,0,2016,"-8.91                 ","5.16                ","-0.292","1.476               ","null","null",451594,1,9,"top","77.1500","114.2800","030200","2016-07-26T03:02:00Z","425900","482608","160725_220556","6.30","-133.277            ","-5.11","-16.12","27.07","-22.77","3.41","1.62","null","null","null","91.72","2060.00","6.44",448345
"FF",13,"2016-07-24","94.18     ","-1.504","5.526","Kris Bryant","592178","448855","Walk","Foul","225.595   ","1886.797  ","29.3      ","5.2       ","13","Kris Bryant walks.   Tommy La Stella to 2nd.  ","R ","R","R","MIL","CHC","S",0,0,1,0,2016,"-6.66                 ","6.49                ","-0.766","1.569               ","null","null",600303,0,1,"top","0.0000","0.0000","181306","2016-07-24T18:13:06Z","518960","484499","160724_131533","4.34","-136.515            ","-7.05","-12.68","27.50","-19.75","3.42","1.62","null","null","null","93.99","2083.00","6.20",448331
"FF",15,"2016-07-24","94.09     ","-1.329","5.729","Kris Bryant","592178","448855","Walk","Ball","222.496   ","2193.010  ","34.6      ","4.9       ","13","Kris Bryant walks.   Tommy La Stella to 2nd.  ","R ","R","R","MIL","CHC","B",0,0,1,1,2016,"-7.41                 ","8.04                ","-0.666","1.383               ","null","null",600303,0,1,"top","0.0000","0.0000","181403","2016-07-24T18:14:03Z","518960","484499","160724_131625","4.38","-136.705            ","-8.57","-13.96","31.25","-16.94","3.35","1.47","null","null","null","93.75","2088.00","6.28",448331
"FF",17,"2016-07-24","94.43     ","-1.439","5.476","Kris Bryant","592178","448855","Walk","Ball","234.344   ","2019.184  ","32.8      ","5.7       ","13","Kris Bryant walks.   Tommy La Stella to 2nd.  ","R ","R","R","MIL","CHC","B",0,0,3,1,2016,"-8.08                 ","5.75                ","-0.973","0.741               ","null","null",600303,0,1,"top","0.0000","0.0000","181511","2016-07-24T18:15:11Z","518960","484499","160724_131727","4.12","-137.017            ","-8.98","-15.50","27.64","-21.06","3.34","1.60","null","null","null","94.59","2011.00","6.38",448331
"CU",12,"2016-07-24","82.02     ","-1.418","5.911","Kris Bryant","592178","448855","Walk","Ball","64.217    ","442.397   ","-6.6      ","9.7       ","14","Kris Bryant walks.   Tommy La Stella to 2nd.  ","R ","R","R","MIL","CHC","B",0,0,0,0,2016,"2.26                  ","-1.14               ","0.731","1.577               ","null","null",600303,0,1,"top","0.0000","0.0000","181247","2016-07-24T18:12:47Z","518960","484499","160724_131511","4.37","-119.2              ","-3.06","3.27","21.88","-33.76","3.42","1.62","null","null","null","81.50","1214.00","5.90",448331
"FS",16,"2016-07-24","85.72     ","-1.224","5.828","Kris Bryant","592178","448855","Walk","Ball In Dirt","170.184   ","739.265   ","-3.2      ","7.2       ","13","Kris Bryant walks.   Tommy La Stella to 2nd.  ","R ","R","R","MIL","CHC","B",0,0,2,1,2016,"0.7                   ","3.97                ","-0.239","0.764               ","null","null",600303,0,1,"top","0.0000","0.0000","181430","2016-07-24T18:14:30Z","518960","484499","160724_131655","2.19","-124.756            ","-7.13","1.08","27.79","-25.91","3.34","1.52","null","null","null","85.09","1278.00","6.12",448331
"FF",431,"2016-07-24","93.70     ","-1.169","5.493","Kris Bryant","592178","448855","Single","Ball","200.984   ","1869.577  ","15.4      ","3.9       ","14","Kris Bryant singles on a soft line drive to center fielder Kirk Nieuwenhuis.  ","R ","R","R","MIL","CHC","B",8,3,1,0,2016,"-3.34                 ","8.66                ","1.201","1.798               ","null","null","null",0,6,"top","129.0300","85.6700","202325","2016-07-24T20:23:25Z","518960","484499","160724_152551","7.55","-136.138            ","-7.01","-6.28","28.98","-15.79","3.42","1.62","null","null","null","93.64","2279.00","6.24",448331
"FF",432,"2016-07-24","92.31     ","-1.573","5.493","Kris Bryant","592178","448855","Single","In play, no out","208.985   ","1729.832  ","19.2      ","4.6       ","7 ","Kris Bryant singles on a soft line drive to center fielder Kirk Nieuwenhuis.  ","R ","R","R","MIL","CHC","X",8,3,2,0,2016,"-4.25                 ","7.63                ","-0.387","1.746               ","null","null","null",0,6,"top","129.0300","85.6700","202348","2016-07-24T20:23:48Z","518960","484499","160724_152610","4.61","-134.354            ","-6.51","-7.76","29.18","-18.16","3.42","1.62","254","76.5","22.36               ","94.04","2113.00","7.30",448331
"FF",430,"2016-07-24","93.76     ","-1.279","5.48","Kris Bryant","592178","448855","Single","Ball","201.775   ","1668.047  ","13.4      ","4.2       ","14","Kris Bryant singles on a soft line drive to center fielder Kirk Nieuwenhuis.  ","R ","R","R","MIL","CHC","B",8,3,0,0,2016,"-3.07                 ","7.65                ","0.774","1.359               ","null","null","null",0,6,"top","129.0300","85.6700","202309","2016-07-24T20:23:09Z","518960","484499","160724_152535","6.60","-135.814            ","-7.81","-5.79","26.91","-17.67","3.42","1.62","null","null","null","93.63","2234.00","6.23",448331
"FF",564,"2016-07-24","93.46     ","1.325","6.152","Kris Bryant","592178","519293","Intent Walk","Ball","152.225   ","2392.922  ","-31.0     ","3.8       ","13","Will Smith intentionally walks Kris Bryant.  ","R ","R","L","MIL","CHC","B",0,0,1,0,2016,"5.64                  ","10.67               ","-0.476","1.232               ",519333,600303,"null",1,7,"top","0.0000","0.0000","210948","2016-07-24T21:09:48Z","518960","484499","160724_161156","-6.74","-135.013            ","-10.75","10.38","30.44","-12.47","3.42","1.62","null","null","null","92.43","2418.00","6.13",448331
"IN",566,"2016-07-24","79.4      ","2.439","6.977","Kris Bryant","592178","519293","Intent Walk","Intent Ball","163.119   ","2044.626  ","-18.3     ","5.3       ","12","Will Smith intentionally walks Kris Bryant.  ","R ","R","L","MIL","CHC","B",0,0,3,0,2016,"3.5                   ","11.47               ","4.644","4.899               ",519333,600303,"null",1,7,"top","0.0000","0.0000","211025","2016-07-24T21:10:25Z","518960","484499","160724_161247","4.01","-116.322            ","-1.16","4.76","23.23","-16.49","3.42","1.62","null","null","null","null","null","null",448331
"SL",563,"2016-07-24","81.24     ","1.281","6.57","Kris Bryant","592178","519293","Intent Walk","Ball","336.470   ","1121.351  ","6.4       ","12.1      ","13","Will Smith intentionally walks Kris Bryant.  ","R ","R","L","MIL","CHC","B",0,0,0,0,2016,"-2.63                 ","-6.09               ","-1.305","2.048               ",519333,600303,"null",1,7,"top","0.0000","0.0000","210912","2016-07-24T21:09:12Z","518960","484499","160724_161135","-5.19","-117.956            ","-1.69","-3.64","26.03","-40.53","3.42","1.62","null","null","null","79.31","2192.00","5.42",448331
"CU",565,"2016-07-24","78.32     ","1.386","6.583","Kris Bryant","592178","519293","Intent Walk","Ball","291.225   ","602.233   ","8.5       ","11.0      ","13","Will Smith intentionally walks Kris Bryant.  ","R ","R","L","MIL","CHC","B",0,0,2,0,2016,"-3.42                 ","-1.38               ","-1.06","1.668               ",519333,600303,"null",1,7,"top","0.0000","0.0000","211001","2016-07-24T21:10:01Z","518960","484499","160724_161226","-4.47","-113.787            ","-3.37","-4.40","24.16","-33.88","3.42","1.62","null","null","null","76.69","2122.00","5.58",448331
"SL",734,"2016-07-24","87.54     ","-2.575","5.712","Kris Bryant","592178","430641","Strikeout","Foul","167.753   ","720.405   ","-4.7      ","6.5       ","7 ","Kris Bryant called out on strikes.  ","R ","R","R","MIL","CHC","S",0,0,0,1,2016,"0.8                   ","3.66                ","-0.322","1.945               ","null","null",451594,1,9,"top","0.0000","0.0000","220421","2016-07-24T22:04:21Z","518960","484499","160724_170636","5.43","-127.107            ","-4.38","1.34","21.86","-26.01","3.42","1.62","null","null","null","87.31","2472.00","5.83",448331
"FF",738,"2016-07-24","90.43     ","-2.378","5.613","Kris Bryant","592178","430641","Strikeout","Ball","185.247   ","776.021   ","-1.7      ","6.1       ","14","Kris Bryant called out on strikes.  ","R ","R","R","MIL","CHC","B",0,0,2,2,2016,"-0.37                 ","3.94                ","0.667","1.57                ","null","null",451594,1,9,"top","0.0000","0.0000","220618","2016-07-24T22:06:18Z","518960","484499","160724_170840","8.02","-131.004            ","-5.63","-0.64","25.77","-25.20","3.34","1.60","null","null","null","89.33","2554.00","5.63",448331
"FT",740,"2016-07-24","93.39     ","-2.226","5.594","Kris Bryant","592178","430641","Strikeout","Called Strike","250.436   ","1694.405  ","25.9      ","6.7       ","7 ","Kris Bryant called out on strikes.  ","R ","R","R","MIL","CHC","S",0,0,3,2,2016,"-7.95                 ","2.78                ","-0.62","1.605               ","null","null",451594,1,9,"top","0.0000","0.0000","220735","2016-07-24T22:07:35Z","518960","484499","160724_170956","7.09","-135.447            ","-5.70","-14.91","26.94","-26.88","3.26","1.52","null","null","null","93.54","2243.00","6.30",448331
"SL",733,"2016-07-24","85.52     ","-2.58","5.977","Kris Bryant","592178","430641","Strikeout","Called Strike","172.726   ","588.340   ","-2.9      ","7.0       ","1 ","Kris Bryant called out on strikes.  ","R ","R","R","MIL","CHC","S",0,0,0,0,2016,"0.4                   ","3.1                 ","-0.522","2.955               ","null","null",451594,1,9,"top","0.0000","0.0000","220345","2016-07-24T22:03:45Z","518960","484499","160724_170612","4.95","-124.022            ","-1.94","0.64","20.82","-27.19","3.30","1.62","null","null","null","84.91","2415.00","5.65",448331
"FT",735,"2016-07-24","94.47     ","-1.951","5.854","Kris Bryant","592178","430641","Strikeout","Ball","221.556   ","1633.626  ","20.8      ","4.8       ","12","Kris Bryant called out on strikes.  ","R ","R","R","MIL","CHC","B",0,0,0,2,2016,"-5.35                 ","5.99                ","1.403","3.562               ","null","null",451594,1,9,"top","0.0000","0.0000","220508","2016-07-24T22:05:08Z","518960","484499","160724_170730","10.99","-137.087            ","-2.42","-10.24","28.54","-20.62","3.43","1.62","null","null","null","94.04","2413.00","5.99",448331
"FT",737,"2016-07-24","93.06     ","-2.52","5.727","Kris Bryant","592178","430641","Strikeout","Ball","258.595   ","1698.496  ","26.4      ","7.2       ","11","Kris Bryant called out on strikes.  ","R ","R","R","MIL","CHC","B",0,0,1,2,2016,"-8.35                 ","1.64                ","-2.158","2.617               ","null","null",451594,1,9,"top","0.0000","0.0000","220547","2016-07-24T22:05:47Z","518960","484499","160724_170812","3.87","-135.122            ","-2.88","-15.51","28.26","-29.05","3.30","1.56","null","null","null","92.35","2170.00","5.80",448331
"SL",739,"2016-07-24","88.22     ","-2.307","5.687","Kris Bryant","592178","430641","Strikeout","Foul","145.128   ","582.734   ","-7.6      ","6.9       ","8 ","Kris Bryant called out on strikes.  ","R ","R","R","MIL","CHC","S",0,0,3,2,2016,"1.75                  ","2.46                ","0.161","2.039               ","null","null",451594,1,9,"top","0.0000","0.0000","220652","2016-07-24T22:06:52Z","518960","484499","160724_170918","5.69","-127.755            ","-3.75","2.93","22.52","-27.96","3.42","1.62","null","null","null","87.50","2519.00","5.71",448331
"FF",217,"2016-07-24","94.16     ","-1.1","5.855","Kris Bryant","592178","448855","Pop Out","In play, out(s)","202.531   ","2214.983  ","27.6      ","3.4       ","4 ","Kris Bryant pops out to first baseman Chris Carter in foul territory.  ","R ","R","R","MIL","CHC","X",3,2,0,1,2016,"-4.2                  ","10.08               ","-0.574","2.615               ","null",452657,600303,1,3,"top","168.4200","178.3900","191242","2016-07-24T19:12:42Z","518960","484499","160724_141501","2.90","-137.065            ","-6.42","-8.02","29.02","-12.85","3.42","1.62","null","null","null","94.77","2146.00","6.51",448331
"CU",216,"2016-07-24","84.16     ","-1.544","6.056","Kris Bryant","592178","448855","Pop Out","Swinging Strike","46.318    ","681.346   ","-6.8      ","9.6       ","11","Kris Bryant pops out to first baseman Chris Carter in foul territory.  ","R ","R","R","MIL","CHC","S",3,2,0,0,2016,"2.72                  ","-2.65               ","-0.834","3.714               ","null",452657,600303,1,3,"top","168.4200","178.3900","191205","2016-07-24T19:12:05Z","518960","484499","160724_141429","0.86","-122.305            ","1.78","4.15","22.31","-36.14","3.42","1.62","null","null","null","83.89","2370.00","5.97",448331
"FC",13,"2016-07-23","87.48     ","-1.675","5.292","Kris Bryant","592178","605200","Flyout","Ball","167.785   ","1015.241  ","-7.3      ","6.1       ","14","Kris Bryant flies out to right fielder Ramon Flores.  ","R ","R","R","MIL","CHC","B",9,1,1,0,2016,"1.14                  ","5.22                ","1.401","1.134               ","null","null","null",1,1,"top","198.1100","68.0900","231258","2016-07-23T23:12:58Z","518960","427090","160723_181524","7.38","-127.16             ","-5.82","1.88","23.83","-23.48","3.29","1.63","null","null","null","87.76","2306.00","6.26",448316
"FT",15,"2016-07-23","89.74     ","-1.752","5.335","Kris Bryant","592178","605200","Flyout","Called Strike","236.590   ","1954.950  ","30.4      ","6.2       ","4 ","Kris Bryant flies out to right fielder Ramon Flores.  ","R ","R","R","MIL","CHC","S",9,1,3,0,2016,"-8.47                 ","5.54                ","-0.462","2.657               ","null","null","null",1,1,"top","198.1100","68.0900","231333","2016-07-23T23:13:33Z","518960","427090","160723_181559","6.17","-130.506            ","-2.56","-14.68","26.22","-22.49","3.29","1.76","null","null","null","89.86","2004.00","6.23",448316
"FT",16,"2016-07-23","90.87     ","-1.586","5.328","Kris Bryant","592178","605200","Flyout","In play, out(s)","230.279   ","1972.794  ","30.0      ","5.6       ","6 ","Kris Bryant flies out to right fielder Ramon Flores.  ","R ","R","R","MIL","CHC","X",9,1,3,1,2016,"-7.8                  ","6.43                ","0.29","2.69                ","null","null","null",1,1,"top","198.1100","68.0900","231355","2016-07-23T23:13:55Z","518960","427090","160723_181616","7.54","-131.996            ","-2.92","-13.81","27.10","-20.70","3.42","1.62","356","95.3","34.97               ","90.89","2047.00","6.23",448316
"FT",12,"2016-07-23","90.21     ","-1.596","5.289","Kris Bryant","592178","605200","Flyout","Ball","223.038   ","2200.418  ","31.5      ","5.1       ","14","Kris Bryant flies out to right fielder Ramon Flores.  ","R ","R","R","MIL","CHC","B",9,1,0,0,2016,"-7.8                  ","8.31                ","1.395","1.982               ","null","null","null",1,1,"top","198.1100","68.0900","231245","2016-07-23T23:12:45Z","518960","427090","160723_181511","10.35","-130.802            ","-5.13","-13.54","26.95","-17.67","3.33","1.63","null","null","null","90.44","2092.00","6.50",448316
"FC",14,"2016-07-23","87.85     ","-1.9","5.215","Kris Bryant","592178","605200","Flyout","Ball","182.851   ","1210.704  ","-1.5      ","5.5       ","14","Kris Bryant flies out to right fielder Ramon Flores.  ","R ","R","R","MIL","CHC","B",9,1,2,0,2016,"-0.32                 ","6.33                ","0.788","0.673               ","null","null","null",1,1,"top","198.1100","68.0900","231315","2016-07-23T23:13:15Z","518960","427090","160723_181540","6.91","-127.597            ","-7.25","-0.53","23.16","-21.54","3.37","1.71","null","null","null","88.36","2279.00","6.40",448316
"FC",160,"2016-07-23","86.36     ","-1.814","5.464","Kris Bryant","592178","605200","Single","In play, no out","168.392   ","415.874   ","-3.3      ","7.3       ","9 ","Kris Bryant singles on a soft ground ball to third baseman Hernan Perez.  ","R ","R","R","MIL","CHC","X",5,4,0,1,2016,"0.45                  ","2.13                ","0.652","2.117               ","null","null","null",2,3,"top","113.2700","175.9600","235700","2016-07-23T23:57:00Z","518960","427090","160723_185919","6.00","-125.503            ","-2.60","0.72","21.80","-28.65","3.42","1.62","30","50.7","-66.25              ","86.90","2309.00","6.36",448316
"CU",159,"2016-07-23","73.76     ","-1.772","5.82","Kris Bryant","592178","605200","Single","Foul Tip","24.770    ","1816.143  ","-7.7      ","15.5      ","8 ","Kris Bryant singles on a soft ground ball to third baseman Hernan Perez.  ","R ","R","R","MIL","CHC","S",5,4,0,0,2016,"4.85                  ","-10.58              ","0.03","1.877               ","null","null","null",2,3,"top","113.2700","175.9600","235640","2016-07-23T23:56:40Z","518960","427090","160723_185905","2.47","-107.069            ","2.18","5.62","19.00","-44.34","3.42","1.62","null","null","null","72.48","2534.00","5.48",448316
"CU",487,"2016-07-23","78.24     ","-1.308","6.306","Kris Bryant","592178","592804","Pop Out","Foul","21.887    ","1679.021  ","-6.4      ","13.8      ","1 ","Kris Bryant pops out to first baseman Chris Carter in foul territory.  ","R ","R","R","MIL","CHC","S",3,2,1,0,2016,"3.77                  ","-9.43               ","-0.686","3.05                ","null","null","null",1,8,"top","161.1500","186.2700","013847","2016-07-24T01:38:47Z","518960","427090","160723_204114","0.30","-113.429            ","2.63","4.89","21.24","-44.36","3.42","1.62","null","null","null","77.50","2611.00","5.96",448316
"FF",489,"2016-07-23","93.34     ","-1.088","6.024","Kris Bryant","592178","592804","Pop Out","In play, out(s)","192.963   ","2341.024  ","20.6      ","2.8       ","11","Kris Bryant pops out to first baseman Chris Carter in foul territory.  ","R ","R","R","MIL","CHC","X",3,2,2,1,2016,"-2.63                 ","11.37               ","-0.774","3.037               ","null","null","null",1,8,"top","161.1500","186.2700","013943","2016-07-24T01:39:43Z","518960","427090","160723_204203","1.76","-135.657            ","-5.99","-4.91","28.74","-10.84","3.42","1.62","90","82.3","74.26               ","94.15","2457.00","6.69",448316
"FF",486,"2016-07-23","94.97     ","-0.948","5.889","Kris Bryant","592178","592804","Pop Out","Ball","186.295   ","2210.874  ","6.7       ","2.9       ","14","Kris Bryant pops out to first baseman Chris Carter in foul territory.  ","R ","R","R","MIL","CHC","B",3,2,0,0,2016,"-1.2                  ","10.83               ","0.08","1.442               ","null","null","null",1,8,"top","161.1500","186.2700","013833","2016-07-24T01:38:33Z","518960","427090","160723_204059","3.22","-138.078            ","-10.04","-2.31","31.71","-11.26","3.42","1.68","null","null","null","95.04","2514.00","6.41",448316
"CU",488,"2016-07-23","79.54     ","-1.016","5.933","Kris Bryant","592178","592804","Pop Out","Ball","19.990    ","1869.129  ","-6.7      ","14.2      ","14","Kris Bryant pops out to first baseman Chris Carter in foul territory.  ","R ","R","R","MIL","CHC","B",3,2,1,1,2016,"3.79                  ","-10.47              ","0.731","-0.244              ","null","null","null",1,8,"top","161.1500","186.2700","013910","2016-07-24T01:39:10Z","518960","427090","160723_204137","2.86","-115.765            ","-3.93","5.10","23.26","-46.19","3.26","1.62","null","null","null","78.88","2947.00","5.95",448316
"FT",331,"2016-07-23","89.87     ","-1.861","5.251","Kris Bryant","592178","605200","Groundout","Ball","236.589   ","1723.388  ","26.8      ","6.3       ","13","Kris Bryant grounds out, shortstop Jonathan Villar to first baseman Chris Carter.  ","R ","R","R","MIL","CHC","B",6,4,0,1,2016,"-7.44                 ","4.86                ","-1.436","2.005               ","null","null","null",1,6,"top","107.2100","151.7200","004522","2016-07-24T00:45:22Z","518960","427090","160723_194748","3.60","-130.668            ","-3.83","-12.96","25.57","-23.63","3.30","1.62","null","null","null","90.47","1921.00","6.49",448316
"FC",332,"2016-07-23","85.45     ","-1.961","5.413","Kris Bryant","592178","605200","Groundout","In play, out(s)","151.231   ","629.900   ","-7.2      ","7.1       ","6 ","Kris Bryant grounds out, shortstop Jonathan Villar to first baseman Chris Carter.  ","R ","R","R","MIL","CHC","X",6,4,1,1,2016,"1.64                  ","2.93                ","0.692","2.245               ","null","null","null",1,6,"top","107.2100","151.7200","004541","2016-07-24T00:45:41Z","518960","427090","160723_194801","6.02","-124.23             ","-2.26","2.60","21.47","-27.45","3.42","1.62","144","91.7","10.55               ","85.84","2333.00","6.23",448316
"CH",330,"2016-07-23","78.80     ","-1.831","5.512","Kris Bryant","592178","605200","Groundout","Called Strike","244.066   ","1530.571  ","19.9      ","8.8       ","7 ","Kris Bryant grounds out, shortstop Jonathan Villar to first baseman Chris Carter.  ","R ","R","R","MIL","CHC","S",6,4,0,0,2016,"-8.16                 ","3.91                ","-0.301","1.86                ","null","null","null",1,6,"top","107.2100","151.7200","004506","2016-07-24T00:45:06Z","518960","427090","160723_194733","5.86","-114.265            ","-2.30","-10.84","20.09","-26.90","3.34","1.62","null","null","null","78.03","1822.00","5.76",448316
